1145,COOPER DR. VALERIE,FERAL/MARIA CALLASAN,6
1149,MAN-BEAST,WONDER MAN/SIMON WIL,1
1154,MASTERSON KEVIN,RASSITANO MAD DOG,3
1155,GALACTUS/GALAN,SASQUATCH/WALTER LAN,11
1157,JARVIS EDWIN,MAXIMUS [INHUMAN],2
1162,BLOODAXE/JACKIE LUKU,JACKSON ANDREW JOCK,5
1163,SCANNER II,SUMMERS NATHAN CHRI,1
1165,APOCALYPSE/EN SABAH,THOR/DR. DONALD BLAK,8
1166,HOGUN [ASGARDIAN],TAGAR,2
1170,ICEMAN/ROBERT BOBBY,IGOR,2
1173,PUPPET MASTER/PHILLI,STINGRAY/DR. WALTER,1
1175,KINCAID DR. KEITH,ULIK,1
1177,MEDUSA/MEDUSALITH AM,SHAMAN/MICHAEL TWOYO,2
1178,JACKSON ANDREW JOCK,STEELE BOBBY,1
1179,PUCK/EUGENE MILTON J,STRONG GUY/GUIDO CAR,10
1181,HULK/DR. ROBERT BRUC,PHOENIX II,1
1182,DAGGER/TANDY BOWEN,HYDROMAN/MORRIE BENC,2
1183,SABRETOOTH/VICTOR CR,THOR/DR. DONALD BLAK,1
1185,NOVA/RICHARD RIDER,WATSON-PARKER MARY,7
1189,HUMAN TORCH ANDROID/,ZEUS,1
1192,IRON MAN/TONY STARK,LORELEI II/MELODI [A,1
1193,GALACTUS/GALAN,HULK/DR. ROBERT BRUC,26
1198,WHIZZER/ROBERT L. FR,WONDER MAN/SIMON WIL,13
1199,CARTER SHARON,TEXAS TWISTER/DREW D,2
1200,DE LA FONTAINE CONT,MOON KNIGHT/MARC SPE,2
1201,GREY GARGOYLE/PAUL P,MASTERS ALICIA REIS,1
1202,BLASTAAR,CRYSTAL [INHUMAN],2
1203,CHAMELEON/DMITRI SME,KAFKA DR. ASHLEY,7
1206,DUGAN TIMOTHY ALOYI,MADAME MASQUE/GIULIE,2
1209,BLACK WIDOW/NATASHA,GLADIATOR II,1
1211,MEPHISTO,SNOWBIRD/NARYA/ANNE,1
1217,CENTURY,MANDARIN,6
1222,ARISHEM [CELESTIAL],SCARLET WITCH/WANDA,1
1223,DEATH,INVISIBLE WOMAN/SUE,6
1225,FURY COL. NICHOLAS,NELSON DEBBIE HARRI,3
1226,ENCHANTRESS/AMORA/HE,HEIMDALL [ASGARDIAN],36
1230,MACTAGGERT MOIRA KI,WING COLLEEN,2
1232,BLACK KNIGHT V/DANE,O'BRIEN MICHAEL,4
1234,ASP II/CLEO,WHITEOUT,4
1237,NIGHTHAWK II/KYLE RI,SAGITTARIUS/HARLAN V,2
1246,IRON MAN/TONY STARK,WOLFSBANE/RAHNE SINC,3
1248,AURORA/JEANNE-MARIE,BEREET,2
1249,BEAST/HENRY &HANK& P,YELLOWJACKET III/HEN,1
1252,BLACKWING/JOSEPH MAN,VIPER II,3
1254,DEMOLITION MAN/DENNI,GYPSY MOTH,2
1255,JUSTICE II/VANCE AST,MOONSTONE II/KARLA S,3
1256,BALLANTINE KAYLA,GALACTUS/GALAN,1
1260,DARKHAWK/CHRIS POWEL,STRIDER,1
1262,CITIZEN V II/HELMUT,MCLAREN MEGAN,2
1266,HEIMDALL [ASGARDIAN],LORELEI II/MELODI [A,22
1267,DR. OCTOPUS/OTTO OCT,WOLVERINE/LOGAN,12
1268,DAGGER/TANDY BOWEN,MOCKINGBIRD/DR. BARB,2
1270,SAXON STARR,SUPER-ADAPTOID/ALESS,1
1272,INVISIBLE WOMAN/SUE,STARFOX/EROS,15
1283,NIGHTSHADE/TILDA,SPIDER-MAN/PETER PAR,1
1286,QUICKSILVER/PIETRO M,THING DOPPELGANGER I,1
1288,KENT CLARK,VOLSTAGG,1
1289,LYJA LAZERFIST [SKRU,THUNDERSTRIKE/ERIC K,3
1292,HERMOD [ASGARDIAN],THUNDERSTRIKE/ERIC K,2
1295,ABOMINATION/EMIL BLO,MEANY,1
1297,MAGMA/AMARA AQUILLA/,STARSHINE II/BRANDY,1
1298,DAZZLER II/ALLISON B,STORM/ORORO MUNROE S,57
1299,BODYBAG,LOCKHEED,7
1301,KINCAID DR. JANE FO,QUICKSILVER/PIETRO M,6
1306,KLEINSTOCK SVEN,SCARLET WITCH/WANDA,2
1308,GRANT GLORIA GLORY,KATZENBERG NICK,17
1309,ANGEL/WARREN KENNETH,STILT-MAN/WILBUR DAY,2
1312,SCALPHUNTER,SUMMERS NATHAN CHRI,5
1315,COY GENERAL NGUYEN,SPIDER-WOMAN/JESSICA,6
1318,MOCKINGBIRD/DR. BARB,ROBERTSON JOE,1
1323,DR. STRANGE/STEPHEN,PUMA/THOMAS FIREHEAR,1
1325,JACKSON STEVE,MOON KNIGHT/MARC SPE,1
1327,FIREBIRD/BONITA JUAR,VAPOR,1
1329,DEATHBIRD [SHI'AR],MERRYWEATHER IRENE,1
1332,BISHOP /,HUSK/PAIGE GUTHRIE,6
1335,TAROT/MARIE-ANGE COL,WARLOCK III,3
1337,BLACK PANTHER/T'CHAL,THING/BENJAMIN J. GR,49
1338,GORGON [INHUMAN],GYPSY MOTH,1
1344,FISK VANESSA,HOBGOBLIN V/JASON PH,4
1348,MR. SINISTER/NATHAN,PSYNAPSE,1
1349,IRON MAN/TONY STARK,KINGO SUNEN [ETERNAL,1
1350,DR. STRANGE/STEPHEN,JOYBOY,1
1351,BALDWIN MADELYNE MA,MULTIPLE MAN/JAMES A,1
1352,LILANDRA NERAMANI [S,SMASHER IV,8
1355,DOC SAMSON/DR. LEONA,KA-ZAR/KEVIN PLUNDER,1
1357,BEYONDER,GARGOYLE II/ISAAC CH,1
1358,BLOB/FRED J. DUKES,FIXER II/PAUL NORBER,1
1360,HOGAN VIRGINIA PEPP,RODGERS MARIANNE,6
1364,S'YM,STONEWALL/LOUIS HAMI,1
1367,JACK OF HEARTS/JACK,THOR/DR. DONALD BLAK,11
1374,BEETLE/ABNER RONALD,ELYSIUS,1
1375,MISS AMERICA/MADELIN,SPITFIRE/LADY JACQUE,3
1377,LE FEY MORGAN,SPIDER-WOMAN/JESSICA,12
1378,GUARDIAN/JAMES MACDO,PEATOR,1
1379,HERMOD [ASGARDIAN],TYR,3
1385,BANNER BETTY ROSS T,SHADOWCAT/KATHERINE,1
1390,COLOSSUS II DOPPELGA,HARKNESS AGATHA,1
1392,ROBERTSON JOE,WHITMAN DEBRA,11
1398,FIELSTEIN FIREWORKS,HOBGOBLIN V/JASON PH,1
1401,GALACTUS/GALAN,NORTHSTAR/JEAN-PAUL,5
1410,ARAGORN,SUMMERS NATHAN CHRI,1
1411,BLACK KING/SEBASTIAN,MAGMA/AMARA AQUILLA/,11
1412,KA-ZAR/KEVIN PLUNDER,RICHARDS NATHANIEL,1
1415,CALIBAN/,SUNDER,8
1416,ANACONDA/BLANCHE SIT,BLACK RACER/,8
1418,DAREDEVIL/MATT MURDO,DEFENSOR,4
1420,MAN-BEAST,VERMIN LADY,12
1422,AURORA/JEANNE-MARIE,PHARAOH RAMA-TUT,3
1424,GAMBIT/REMY LEBEAU,PARIS,1
1425,BOOMSLANG/,FREE SPIRIT/CATHY WE,4
1426,MARROW/SARAH,WHITE QUEEN/EMMA FRO,3
1428,AIREO/AEOLUS [INHUMA,LOCKJAW [INHUMAN],6
1429,HOGARTH JERYN,SCANNER II,1
1431,JONES GABE,WONDER MAN/SIMON WIL,1
1434,PYRO/ALLERDYCE JOHNN,SHADOW KING/AMAHL FA,1
1440,CAPTAIN BRITAIN/BRIA,SILHOUETTE,1
1441,NELSON FRANKLIN FOG,OSBORN LIZ ALLAN,11
1452,MISS AMERICA/MADELIN,UNION JACK II/BRIAN,3
1455,NIGHT THRASHER/DUANE,WHIZZER III/JAMES SA,3
1456,DEVIL-SLAYER/ERIC SI,TORPEDO III/BROCK JO,1
1460,DAZZLER II/ALLISON B,MEGGAN,1
1461,BOOMER/TABITHA SMITH,RASSITANO MAD DOG,1
1468,COBRA/KLAUS VORHEES,PLANTMAN/SAM SMITHER,1
1470,CONSTRICTOR/FRANK PA,TYPHOID MARY/MARY ME,1
1471,QUASAR III/WENDELL V,SLEEPWALKER,2
1475,HELA [ASGARDIAN],MACHINE MAN/X-51,1
1477,MODOK/GEORGE TARLETO,STANKOWICZ FABIAN,4
1478,IRON FIST/DANIEL RAN,MEDUSA/MEDUSALITH AM,3
1479,GARGOYLE II/ISAAC CH,WEREWOLF BY NIGHT/JA,1
1482,BANSHEE/SEAN CASSIDY,SPEEDBALL/ROBBIE BAL,2
1483,LOCKJAW [INHUMAN],SUPREME INTELLIGENCE,1
1488,DINAH-SOAR,SCREAMING MIMI/MELIS,4
1491,NEBULA,ZEUS,1
1493,ENCHANTRESS/AMORA/HE,KINCAID DR. JANE FO,12
1499,MEDUSA/MEDUSALITH AM,STARBOLT,1
1502,STORM/ORORO MUNROE S,VANISHER,3
1503,ABOMINATION/EMIL BLO,SPIDER-MAN/PETER PAR,4
1504,BUZZ,DELILAH,1
1507,COUNTERWEIGHT II/KAT,LADY DEATHSTRIKE/YUR,1
1510,PROFESSOR X/CHARLES,SPEEDBALL/ROBBIE BAL,6
1514,COOPER DR. VALERIE,CRUCIBLE/BYRON CALLE,1
1517,MAGIK/ILLYANA RASPUT,POWER MARGARET,2
1518,LIGHTSPEED/JULIE POW,NEZARR,1
1519,DARKHAWK/CHRIS POWEL,ROSEN WALTER,2
1523,ELEKTRA/ELEKTRA NATC,STORM/ORORO MUNROE S,1
1524,CROSSBONES/BROCK BIN,DUGAN TIMOTHY ALOYI,1
1525,CAPTAIN AMERICA,LEGION II/DAVID HALL,2
1528,BEAST/HENRY &HANK& P,SASQUATCH DOPPELGANG,1
1529,CORBEAU DR. PETER,HOGAN VIRGINIA PEPP,1
1531,MS. MARVEL II/SHARON,SUMMERS NATHAN CHRI,2
1533,BLACK CAT/FELICIA HA,HAMMERHEAD,1
1535,HUMAN TORCH/JOHNNY S,MIRAGE II/DANIELLE M,2
1536,CAPTAIN BRITAIN/BRIA,GYRICH HENRY PETER,1
1538,HERCULES DOPPELGANGE,HUMAN TORCH DOPPELGA,2
1539,LUBENSKI NATE,PUNISHER II/FRANK CA,2
1541,RAM SIR,TITANIA II/MARY SKEE,1
1543,MARROW/SARAH,ROBERTSON JOE,2
1546,HERCULES [GREEK GOD],RED SKULL/JOHANN SCH,9
1548,IRON MAN IV/JAMES R.,LIVING LIGHTNING/MIG,7
1552,ARON [WATCHER],SCARLET WITCH/WANDA,2
1554,PUCK/EUGENE MILTON J,THING/BENJAMIN J. GR,11
1556,MR. FANTASTIC DOPPEL,SILVER SURFER/NORRIN,2
1557,DEATHCRY [SHI'AR],HOGAN VIRGINIA PEPP,1
1559,DAZZLER II/ALLISON B,MALICE IV,12
1560,ASP II/CLEO,FER DE LANCE/TERESA,8
1564,KELLY SEN. ROBERT E,SABRETOOTH/VICTOR CR,3
1565,BARBARUS,ZABU,6
1567,CERISE II [SHI'AR],SILVER SURFER/NORRIN,1
1572,DEATHBIRD [SHI'AR],LOCKHEED,1
1573,ORKA,WHITE TIGER II/,1
1575,FIRELORD/PYREUS KRIL,MR. FANTASTIC/REED R,8
1576,GREY DR. JOHN,RAZA LONGKNIFE,3
1577,POLARIS/LORNA DANE,VISION,10
1579,HINDSIGHT LAD/CARLTO,JACKAL/MILES WARREN,1
1580,MANTIS/? BRANDT,TAURUS/CORNELIUS VAN,5
1582,ANT-MAN/DR. HENRY J.,FIRESTAR/ANGELICA JO,28
1583,HUMAN TORCH/JOHNNY S,PROWLER/HOBIE BROWN,1
1584,BOOMER/TABITHA SMITH,SUMMERS MADELYNE MA,1
1585,JOCASTA,TWO-GUN KID,4
1586,IRON MAN IV/JAMES R.,MAELSTROM/MALCOLM ST,1
1589,INVISIBLE WOMAN/SUE,WARLOCK II/ADAM WARL,12
1592,GREEN GOBLIN/NORMAN,SHE-HULK/JENNIFER WA,2
1603,AURORA/JEANNE-MARIE,QUASAR III/WENDELL V,6
1605,CAPTAIN BRITAIN/BRIA,DOC SAMSON/DR. LEONA,2
1606,KARMA/XI'AN COY MANH,LEGION II/DAVID HALL,1
1607,HOBGOBLIN V/JASON PH,THING/BENJAMIN J. GR,2
1608,BROTHER VOODOO/DANIE,CHANG IMEI,1
1612,DOC SAMSON/DR. LEONA,WOLVERINE/LOGAN,6
1613,BEAST/HENRY &HANK& P,EENY,11
1615,AUSTIN SUSAN,HELA [ASGARDIAN],1
1618,STRUCKER ANDREA,THING/BENJAMIN J. GR,1
1626,BALDER [ASGARDIAN],MASTERSON KEVIN,6
1631,HILDY [ASGARDIAN],MOCKINGBIRD/DR. BARB,1
1633,DRACULA/VLAD TEPES,UATU,1
1634,ANT-MAN/DR. HENRY J.,RICHARDS NATHANIEL,1
1635,ARBOGAST BAMBI,TIGRA/GREER NELSON,4
1640,GLENN HEATHER,STILT-MAN/WILBUR DAY,1
1645,LEE STAN,PARKER MAY,1
1648,GHOST RIDER III/DAN,STACY PAUL,1
1649,BANNER BETTY ROSS T,BLACK WIDOW/NATASHA,2
1652,CERISE II [SHI'AR],SILVERCLAW/LA GARRA,1
1653,JUGGERNAUT/CAIN MARK,KNIGHT MISTY,2
1661,RED GHOST/IVAN KRAGO,VALINOR,1
1663,LEE STAN,SPIDER-MAN/PETER PAR,7
1664,BOLT II/CHRIS BRADLE,WONDER MAN/SIMON WIL,2
1666,KARNILLA [ASGARDIAN],SUMMERS NATHAN CHRI,1
1670,RODGERS MARIANNE,USAGENT/CAPTAIN JOHN,2
1671,CANNONBALL II/SAM GU,MOCKINGBIRD/DR. BARB,2
1672,ICEMAN/ROBERT BOBBY,PIERCE DONALD,2
1673,BATROC/GEORGES BATRO,KINGPIN/WILSON FISK,4
1674,COLOSSUS II/PETER RA,HARKNESS AGATHA,10
1675,COLOSSUS II/PETER RA,STARFOX/EROS,5
1676,BLACK KNIGHT V/DANE,RUIZ RIGGER,1
1680,LIVING LIGHTNING/MIG,MORDRED THE EVIL,3
1681,MURMUR II/ARLETTE TR,SASQUATCH/WALTER LAN,7
1685,OMEGA RED/ARKADY ROS,PAGE KAREN,1
1687,GHAUR [DEVIANT],TIGRA/GREER NELSON,2
1689,HUSSAR,SPIDER-WOMAN II/JULI,1
1691,JUSTICE II/VANCE AST,SPHINX,6
1694,SHANNA/SHANNA O'HARA,TEXAS TWISTER/DREW D,1
1695,CORTEZ FABIAN,RANSOME JENNIFER AM,6
1696,CAPTAIN MARVEL/CAPTA,TWO-GUN KID,3
1697,JONES RICHARD MILHO,MOONSTONE II/KARLA S,2
1701,DR. STRANGE/STEPHEN,VULTURE/ADRIAN TOOME,2
1703,CRYSTAL [INHUMAN],NOVA II/FRANKIE RAYE,6
1708,DEATHLOK III/MICHAEL,UATU,2
1710,RHINO,TALBOT GLENN,5
1711,MR. FANTASTIC DOPPEL,THUNDERSTRIKE/ERIC K,6
1712,CAPTAIN MARVEL/CAPTA,DEATH,5
1713,MOON KNIGHT/MARC SPE,NORRISS SISTER BARB,6
1714,CYPHER/DOUG RAMSEY,FANDRAL [ASGARDIAN],1
1718,QUICKSAND,RASSITANO MAD DOG,1
1722,ANDROMEDA/ANDROMEDA,CLOUD,4
1724,SWORDSMAN III/PHILIP,VISION,20
1726,BLACK BOLT/BLACKANTO,DRUMM JERICHO,1
1729,BLITZKRIEG/,GYPSY MOTH,1
1730,BOOMERANG/FRED MYERS,COOPER DR. VALERIE,1
1731,CAPTAIN AMERICA,MOLECULE MAN/OWEN RE,19
1732,INVISIBLE WOMAN/SUE,LADY LARK/LINDA LEWI,1
1733,GAMBIT/REMY LEBEAU,MS. MARVEL II/SHARON,2
1737,BOOMER/TABITHA SMITH,RUIZ RIGGER,1
1738,WATSON-PARKER MARY,ZABU,1
1739,GATEWAY,LEGION II/DAVID HALL,1
1741,CRIMSON COWL II/,SILVER SAMURAI/KENYU,1
1742,SCARLET WITCH/WANDA,WOO JIMMY,1
1743,CAPTAIN AMERICA,SIRYN/THERESA ROURKE,2
1744,GATEWAY,ZALADANE,3
1745,MAGMA/AMARA AQUILLA/,VISION,2
1749,BLACK PANTHER/T'CHAL,BLITZKRIEG/,3
1752,BANNER BETTY ROSS T,LEEDS BETTY BRANT,1
1753,GENII/JASON KIMBALL,TANA NILE,2
1757,MANGOG,VIZIER,5
1758,BEAST/HENRY &HANK& P,QUICKSILVER/PIETRO M,57
1759,FORGE,MAGNETO/MAGNUS/ERIC,9
1761,EEL II/EDWARD LAVELL,QUICKSAND,2
1762,KENT CLARK,ROGUE /,2
1770,KINGPIN/WILSON FISK,OSBORN NORMIE,5
1771,RAGE/ELVIN DARYL HAL,SASQUATCH/WALTER LAN,1
1772,CITIZEN V II/HELMUT,SILVER SURFER/NORRIN,1
1777,STRUCKER ANDREAS,TYGER LORD,2
1780,BODYBAG,NIGHTCRAWLER/KURT WA,7
1784,HELLSTORM/DAIMON HEL,JACK OF HEARTS/JACK,4
1785,LOKI [ASGARDIAN],TITANIA II/MARY SKEE,3
1786,PEREGRINE LE/FRANCK,SERSI/SYLVIA,1
1788,CITIZEN V III/DALLAS,RED GUARDIAN V,1
1791,BISHOP /,OZYMANDIAS,2
1792,JUBILEE/JUBILATION L,STARBOLT,1
1793,SPIDER-WOMAN/JESSICA,THOR/DR. DONALD BLAK,6
1795,DR. OCTOPUS II/CAROL,SPIDER-MAN CLONE/BEN,15
1798,ENCHANTRESS/AMORA/HE,SUNSPOT/ROBERTO DACO,1
1799,KLAW/ULYSSES KLAW,RED SKULL/JOHANN SCH,1
1801,AJAX,VOSTOK,1
1803,JAMESON J. JONAH,TITANIA II/MARY SKEE,2
1807,PORCUPINE/ALEX GENTR,SUPER SKRULL/KL'RT,1
1810,FORRESTER CAPT. ALE,SHADOWCAT/KATHERINE,10
1812,CRYSTAL [INHUMAN],SHANG-CHI,1
1813,DIAMONDBACK II/RACHE,JARVIS EDWIN,13
1814,BLACK BOLT/BLACKANTO,O'BRIEN MICHAEL,1
1815,ARON [WATCHER],UATU,8
1819,INVISIBLE WOMAN/SUE,SIKORSKY,2
1820,ETERNITY/ADAM QADMON,VULTURE/ADRIAN TOOME,1
1827,KARMA/XI'AN COY MANH,SIRYN/THERESA ROURKE,3
1829,BULLSEYE II/BENJAMIN,DAREDEVIL/MATT MURDO,29
1830,ICEMAN/ROBERT BOBBY,LYJA LAZERFIST [SKRU,4
1831,AHAB/RORY CAMPBELL,NIGHTCRAWLER/KURT WA,5
1833,DEATHURGE,TANAKA KENJIRO,4
1834,BALLANTINE KAYLA,WHIZZER III/JAMES SA,1
1836,NEZARR,SHE-HULK/JENNIFER WA,1
1840,BLACK WIDOW/NATASHA,MR. FANTASTIC/REED R,30
1841,HUMAN TORCH/JOHNNY S,TIGRA/GREER NELSON,25
1843,SHATTERSTAR II/GAVEE,STORM/ORORO MUNROE S,10
1846,BEREET,TORPEDO III/BROCK JO,1
1850,O'BRIEN MICHAEL,TEXAS TWISTER/DREW D,1
1854,HERCULES [GREEK GOD],MACHINE MAN/X-51,8
1857,LEEDS NED,PARKER MAY,42
1861,MIKHLO,SUNFIRE/SHIRO YOSHID,1
1862,CRIMSON COMMANDO/FRA,HELA [ASGARDIAN],2
1865,SHADOWCAT/KATHERINE,URSA MAJOR/MIKHAIL U,2
1867,PUNISHER II/FRANK CA,SUNFIRE/SHIRO YOSHID,1
1868,BANSHEE/SEAN CASSIDY,SHANNA/SHANNA O'HARA,2
1871,ARAKI [SHI'AR],JUGGERNAUT/CAIN MARK,1
1877,GATOR LORD,TITANIA II/MARY SKEE,1
1882,KARNAK [INHUMAN],TAI II,1
1883,WILD CHILD/KYLE GIBN,WINDSHEAR/COLIN ASHW,15
1884,ERISHKIGEL II/HOLLY,HAVOK/ALEX SUMMERS,2
1887,RICHARDS FRANKLIN B,SPIDER-MAN/PETER PAR,29
1888,DEATHCRY [SHI'AR],TRAPSTER/PETER PETRU,1
1889,SWORDSMAN/JACQUES DU,THOR/DR. DONALD BLAK,33
1892,GAMBIT/REMY LEBEAU,MOCKINGBIRD/DR. BARB,2
1893,CARTER PEGGY,MOTHER NIGHT/SUSAN S,6
1894,AURIC/,NOVA/RICHARD RIDER,2
1895,ETERNITY/ADAM QADMON,GAMBIT/REMY LEBEAU,4
1898,NIGHTCRAWLER/KURT WA,SMASHER IV,4
1899,DIAMOND LIL/LILLIAN,MR. FANTASTIC DOPPEL,1
1900,BRIDGE GEORGE WASHI,VISION,1
1901,JACK OF HEARTS/JACK,MADAME MASQUE/GIULIE,12
1904,GEE/ALEX POWER,SPIDER-MAN/PETER PAR,8
1908,BALDER [ASGARDIAN],MOCKINGBIRD/DR. BARB,1
1909,BEREET,WOLVERINE/LOGAN,2
1910,CAPTAIN AMERICA,DESTINY II/IRENE ADL,3
1911,SIKORSKY,THING/BENJAMIN J. GR,2
1915,HULK DOPPELGANGER II,SASQUATCH DOPPELGANG,4
1923,SERGEI,STINGRAY/DR. WALTER,3
1926,QUICKSILVER/PIETRO M,TOAD/MORTIMER TOYNBE,24
1927,TORPEDO III/BROCK JO,VISION,2
1930,BLASTAAR,SANDMAN/WILLIAM BAKE,2
1931,GALACTUS/GALAN,RAZA LONGKNIFE,4
1936,BLACK PANTHER/T'CHAL,DR. STRANGE/STEPHEN,23
1938,LEEDS NED,SANDMAN/WILLIAM BAKE,4
1939,DARKSTAR/LAYNIA SERG,FIREBIRD/BONITA JUAR,2
1940,HOBGOBLIN V/JASON PH,JACKSON ANDREW JOCK,1
1941,BRIDGE GEORGE WASHI,STORM/ORORO MUNROE S,4
1950,SPIDER-WOMAN II/JULI,WOLFSBANE/RAHNE SINC,5
1951,TALISMAN II/ELIZABET,WARLOCK II/ADAM WARL,1
1953,SHAPE,SUPER SABRE/MARTIN F,1
1954,SHE-HULK/JENNIFER WA,TEXAS TWISTER/DREW D,3
1956,COUNTERWEIGHT II/KAT,FIRESTAR/ANGELICA JO,3
1957,DR. STRANGE/STEPHEN,SILHOUETTE,2
1960,BLACK WIDOW/NATASHA,CANNONBALL II/SAM GU,2
1961,HYDROMAN/MORRIE BENC,RHINO,10
1966,DARKHAWK/CHRIS POWEL,LYJA LAZERFIST [SKRU,1
1970,CORBEAU DR. PETER,WOLVERINE/LOGAN,15
1971,DEWOLFF JEAN,IRON FIST/DANIEL RAN,1
1972,MANTIS/? BRANDT,THOR/DR. DONALD BLAK,36
1973,KILLMONGER ERIC/N'J,LYNNE MONICA,19
1975,MASQUE,PHOENIX III/RACHEL S,1
1976,GREEN GOBLIN/NORMAN,OSBORN HARRY,24
1977,HAWK,STRONG GUY/GUIDO CAR,3
1981,MANIKIN/DR. WHITMAN,MASTER/ESHU,3
1983,CYCLOPS/SCOTT SUMMER,LILANDRA NERAMANI [S,49
1984,DYNA-MITE/ROGER AUBR,STRUCKER ANDREAS,3
1985,DUGAN TIMOTHY ALOYI,HELA [ASGARDIAN],1
1986,IRON MAN/TONY STARK,NETWORK NINA,2
1987,RAGE/ELVIN DARYL HAL,TIMESLIP/RINA PATEL,6
1989,DOORMAN,VISION,3
1993,BALDER [ASGARDIAN],CAPTAIN MARVEL II/MO,5
1994,HOGUN [ASGARDIAN],PLUTO [OLYMPIAN],4
1996,SCARLET WITCH/WANDA,VISION,422
1997,DE LA FONTAINE CONT,JARVIS EDWIN,2
1998,AURORA/JEANNE-MARIE,GARGOYLE II/ISAAC CH,3
1999,HELA [ASGARDIAN],STEELE BOBBY,1
2000,ANT-MAN/DR. HENRY J.,BLACK CAT/FELICIA HA,4
2002,DUGAN TIMOTHY ALOYI,ISAAC,1
2004,CAPTAIN MARVEL III/G,DYNA-MITE/ROGER AUBR,2
2008,DAGGER/TANDY BOWEN,GALACTUS/GALAN,1
2010,MADAME MASQUE III,POWER MAN/ERIK JOSTE,3
2011,BLAQUESMITH,FIREFIST/RUSTY COLLI,1
2012,NOVA/RICHARD RIDER,SLITHER,1
2015,MASTER MOLD II,THUNDERBIRD III/NEAL,1
2016,GHOST RIDER III/DAN,INVISIBLE WOMAN/SUE,5
2020,REJECT/RAN-SAK [DEVI,VIZIER,1
2026,ANGEL/WARREN KENNETH,IRON MAN V/TEEN TONY,2
2029,ICEMAN/ROBERT BOBBY,MORBIUS/DR. MICHAEL,1
2031,LEEDS NED,OSBORN LIZ ALLAN,8
2036,POLARIS/LORNA DANE,PUPPET MASTER/PHILLI,1
2038,KARNAK [INHUMAN],RAGE/ELVIN DARYL HAL,1
2040,CLEA,WEREWOLF BY NIGHT/JA,1
2045,DUGAN TIMOTHY ALOYI,MOON KNIGHT/MARC SPE,1
2053,BEETLE/ABNER RONALD,FOREIGNER/RAFAEL BAS,1
2055,STINGRAY/DR. WALTER,WASP/JANET VAN DYNE,7
2057,ANGEL/WARREN KENNETH,CHORD ANDREW,1
2059,HERCULES [GREEK GOD],HILDEGARDE [ASGARDIA,8
2060,ELYSIUS,JONES RICHARD MILHO,12
2061,HARKNESS AGATHA,MAXIMUS [INHUMAN],2
2063,DOC SAMSON/DR. LEONA,QUARTERMAIN CLAY,38
2064,DAZZLER II/ALLISON B,VOGHT AMELIA,2
2071,LORELEI II/MELODI [A,THUNDERBALL/DR. ELIO,1
2075,BISHOP /,JARVIS EDWIN,2
2077,HAWK,HUDSON HEATHER,2
2086,FORGE,KELLY SEN. ROBERT E,2
2088,RINGTOSS,WING COLLEEN,1
2093,CATSEYE/SHARON SMITH,MAGNETO/MAGNUS/ERIC,3
2101,KILLMONGER ERIC/N'J,NIGHTMARE/EDVARD HAB,2
2105,FORGE,GEE/ALEX POWER,1
2106,CH'OD,INVISIBLE WOMAN/SUE,3
2113,DARK BEAST/HENRY MCC,QUICKSILVER/PIETRO M,2
2115,CARGIL/JOANNA CARGIL,VOGHT AMELIA,13
2116,LIGHTSPEED/JULIE POW,MR. FANTASTIC/REED R,16
2117,BISHOP /,BLOB/FRED J. DUKES,1
2118,LOCKJAW [INHUMAN],NIGHTCRAWLER/KURT WA,1
2119,JUGGERNAUT/CAIN MARK,WARLOCK III,1
2122,ELECTRO/MAX DILLON,LEEDS BETTY BRANT,6
2129,DORMAMMU,THANOS,1
2130,ANDROMEDA/ANDROMEDA,JUBILEE/JUBILATION L,1
2131,DAZZLER II/ALLISON B,MASTER MOLD II,2
2133,NOVA/RICHARD RIDER,ROULETTE II/JENNY ST,2
2135,FIXER II/PAUL NORBER,GHAUR [DEVIANT],1
2137,ANACONDA/BLANCHE SIT,SPIDER-WOMAN II/JULI,1
2138,SUB-MARINER/NAMOR MA,ZURI,1
2140,BISHOP /,MEGGAN,3
2142,THING/BENJAMIN J. GR,WOLFSBANE/RAHNE SINC,9
2143,POWER MAN/ERIK JOSTE,WHITE TIGER II/,2
2144,ARKON,WRECKER III/DIRK GAR,2
2151,ANGEL/WARREN KENNETH,FURY COL. NICHOLAS,15
2154,HOBGOBLIN II/RODERIC,WASP/JANET VAN DYNE,1
2163,STRONG GUY/GUIDO CAR,ULYSSES II,4
2168,ODIN [ASGARDIAN],RINGMASTER/MAYNARD T,3
2172,COOPER DR. VALERIE,LONGSHOT,3
2174,CALLISTO,ROGUE /,23
2176,SIRYN/THERESA ROURKE,TESSA,2
2178,HUMAN TORCH/JOHNNY S,STACY GWEN,2
2179,MENTALLO,METEORITE,1
2181,MAGNETO/MAGNUS/ERIC,SUNFIRE/SHIRO YOSHID,7
2182,FOXBAT,HUNTER STEVIE,1
2184,CAGE LUKE/CARL LUCA,PEREGRINE LE/FRANCK,1
2186,BOOMERANG/FRED MYERS,KNIGHT MISTY,1
2187,ETERNITY/ADAM QADMON,JOYBOY,1
2192,LIGHTSPEED/JULIE POW,MEDUSA/MEDUSALITH AM,1
2194,DOMINO III/BEATRICE/,PAGE KAREN,1
2197,BOLT II/CHRIS BRADLE,EGO,2
2198,CAPTAIN AMERICA,TANAKA KENJIRO,5
2200,SPIRAL,WHITE QUEEN/EMMA FRO,1
